Model,DPO2012
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,1e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Label,PPS board#1,PPS board#2
TIME,CH1,CH2
-2.15648e-05,0.08,0.02
-2.15638e-05,0.08,-0.02
-2.15628e-05,0.08,0.02
-2.15618e-05,0.04,0.02
-2.15608e-05,0.04,0.02
-2.15598e-05,0.04,0.06
-2.15588e-05,0.04,0.06
-2.15578e-05,0.08,0.06
-2.15568e-05,0.04,0.06
-2.15558e-05,0.04,0.06
-2.15548e-05,0.04,0.02
-2.15538e-05,0.08,0.02
-2.15528e-05,0.04,0.02
-2.15518e-05,0.08,0.02
-2.15508e-05,0.08,0.02
-2.15498e-05,0.08,0.02
-2.15488e-05,0.08,0.06
-2.15478e-05,0.08,0.06
-2.15468e-05,0.08,0.06
-2.15458e-05,0.04,0.02
-2.15448e-05,0.04,0.02
-2.15438e-05,0.04,0.02
-2.15428e-05,0.04,-0.02
-2.15418e-05,0.08,0.02
-2.15408e-05,0.08,0.02
-2.15398e-05,0.08,0.06
-2.15388e-05,0.08,0.06
-2.15378e-05,0.08,0.06
-2.15368e-05,0.04,0.06
-2.15358e-05,0.08,0.06
-2.15348e-05,0.04,0.06
-2.15338e-05,0.04,0.02
-2.15328e-05,0.04,0.02
-2.15318e-05,0.08,0.02
-2.15308e-05,0.08,0.02
-2.15298e-05,0.12,0.02
-2.15288e-05,0.08,0.02
-2.15278e-05,0.08,0.02
-2.15268e-05,0.08,0.06
-2.15258e-05,0.04,0.06
-2.15248e-05,0,0.06
-2.15238e-05,0,0.06
-2.15228e-05,0.04,0.02
-2.15218e-05,0.08,0.02
-2.15208e-05,0.08,0.02
-2.15198e-05,0.08,0.02
-2.15188e-05,0.08,0.02
-2.15178e-05,0.04,0.02
-2.15168e-05,0.04,0.02
-2.15158e-05,0.04,0.02
-2.15148e-05,0.04,0.06
-2.15138e-05,0.04,0.06
-2.15128e-05,0.04,0.06
-2.15118e-05,0.04,0.06
-2.15108e-05,0.04,0.02
-2.15098e-05,0.08,0.02
-2.15088e-05,0.08,0.02
-2.15078e-05,0.08,-0.02
-2.15068e-05,0.04,0.02
-2.15058e-05,0.04,0.02
-2.15048e-05,0,0.06
-2.15038e-05,0.04,0.06
-2.15028e-05,0.04,0.06
-2.15018e-05,0.04,0.06
-2.15008e-05,0.08,0.02
-2.14998e-05,0.08,0.02
-2.14988e-05,0.08,0.02
-2.14978e-05,0.08,0.02
-2.14968e-05,0.04,0.02
-2.14958e-05,0.04,0.02
-2.14948e-05,0.04,0.02
-2.14938e-05,0.04,0.06
-2.14928e-05,0.04,0.06
-2.14918e-05,0.04,0.06
-2.14908e-05,0.04,0.06
-2.14898e-05,0.04,0.06
-2.14888e-05,0.04,0.02
-2.14878e-05,0.08,-0.02
-2.14868e-05,0.08,-0.02
-2.14858e-05,0.08,0.02
-2.14848e-05,0.04,0.02
-2.14838e-05,0.04,0.06
-2.14828e-05,0.04,0.1
-2.14818e-05,0.04,0.06
-2.14808e-05,0.04,0.06
-2.14798e-05,0.04,0.02
-2.14788e-05,0.08,0.02
-2.14778e-05,0.08,0.02
-2.14768e-05,0.08,-0.02
-2.14758e-05,0.08,0.02
-2.14748e-05,0.08,0.02
-2.14738e-05,0.08,0.06
-2.14728e-05,0.04,0.06
-2.14718e-05,0.04,0.06
-2.14708e-05,0.04,0.06
-2.14698e-05,0.04,0.06
-2.14688e-05,0.04,0.02
-2.14678e-05,0.08,0.06
-2.14668e-05,0.08,0.02
-2.14658e-05,0.08,0.02
-2.14648e-05,0.08,0.02
-2.14638e-05,0.08,0.02
-2.14628e-05,0.04,0.06
-2.14618e-05,0.04,0.06
-2.14608e-05,0.04,0.02
-2.14598e-05,0.04,0.06
-2.14588e-05,0.08,0.06
-2.14578e-05,0.08,0.02
-2.14568e-05,0.08,0.02
-2.14558e-05,0.08,0.02
-2.14548e-05,0.08,0.02
-2.14538e-05,0.04,0.02
-2.14528e-05,0.04,0.02
-2.14518e-05,0.04,0.02
-2.14508e-05,0.04,0.02
-2.14498e-05,0.04,0.02
-2.14488e-05,0.08,0.06
-2.14478e-05,0.08,0.06
-2.14468e-05,0.08,0.06
-2.14458e-05,0.08,0.02
-2.14448e-05,0.08,0.02
-2.14438e-05,0.04,-0.02
-2.14428e-05,0.04,-0.02
-2.14418e-05,0.04,0.02
-2.14408e-05,0.04,0.02
-2.14398e-05,0.08,0.06
-2.14388e-05,0.08,0.06
-2.14378e-05,0.08,0.06
-2.14368e-05,0.08,0.06
-2.14358e-05,0.08,0.06
-2.14348e-05,0.04,0.06
-2.14338e-05,0.04,0.02
-2.14328e-05,0,-0.02
-2.14318e-05,0,-0.02
-2.14308e-05,0,-0.02
-2.14298e-05,0.04,0.02
-2.14288e-05,0.08,0.06
-2.14278e-05,0.08,0.1
-2.14268e-05,0.08,0.06
-2.14258e-05,0.08,0.1
-2.14248e-05,0.04,0.06
-2.14238e-05,0,0.02
-2.14228e-05,0,-0.02
-2.14218e-05,0.04,0.02
-2.14208e-05,0.04,-0.02
-2.14198e-05,0.08,0.02
-2.14188e-05,0.12,0.06
-2.14178e-05,0.12,0.1
-2.14168e-05,0.12,0.1
-2.14158e-05,0.08,0.1
-2.14148e-05,0,0.06
-2.14138e-05,0,0.02
-2.14128e-05,0,-0.02
-2.14118e-05,0.04,-0.02
-2.14108e-05,0.04,-0.02
-2.14098e-05,0.12,0.02
-2.14088e-05,0.12,0.02
-2.14078e-05,0.12,0.06
-2.14068e-05,0.08,0.06
-2.14058e-05,0.04,0.06
-2.14048e-05,0,0.06
-2.14038e-05,0,0.02
-2.14028e-05,0,-0.02
-2.14018e-05,0.04,-0.02
-2.14008e-05,0.04,-0.02
-2.13998e-05,0.08,0.02
-2.13988e-05,0.08,0.06
-2.13978e-05,0.08,0.06
-2.13968e-05,0.04,0.06
-2.13958e-05,0.04,0.02
-2.13948e-05,0,0.02
-2.13938e-05,0,0.02
-2.13928e-05,0.04,0.02
-2.13918e-05,0.08,0.02
-2.13908e-05,0.08,0.02
-2.13898e-05,0.12,0.06
-2.13888e-05,0.12,0.06
-2.13878e-05,0.12,0.06
-2.13868e-05,0.04,0.06
-2.13858e-05,0.04,0.06
-2.13848e-05,0,0.06
-2.13838e-05,0,0.02
-2.13828e-05,0,0.02
-2.13818e-05,0.04,0.02
-2.13808e-05,0.08,0.02
-2.13798e-05,0.08,0.02
-2.13788e-05,0.08,0.06
-2.13778e-05,0.08,0.06
-2.13768e-05,0.04,0.06
-2.13758e-05,0,0.06
-2.13748e-05,0,0.02
-2.13738e-05,0.04,0.02
-2.13728e-05,0.04,0.06
-2.13718e-05,0.04,0.06
-2.13708e-05,0.08,0.06
-2.13698e-05,0.12,0.06
-2.13688e-05,0.08,0.06
-2.13678e-05,0.08,0.06
-2.13668e-05,0.04,0.06
-2.13658e-05,0.04,0.02
-2.13648e-05,0.04,0.02
-2.13638e-05,0.04,0.02
-2.13628e-05,0.04,0.02
-2.13618e-05,0.08,0.06
-2.13608e-05,0.08,0.06
-2.13598e-05,0.08,0.06
-2.13588e-05,0.08,0.06
-2.13578e-05,0.04,0.02
-2.13568e-05,0.04,0.02
-2.13558e-05,0,0.02
-2.13548e-05,0.04,0.02
-2.13538e-05,0.04,0.02
-2.13528e-05,0.04,0.02
-2.13518e-05,0.04,0.02
-2.13508e-05,0.04,0.06
-2.13498e-05,0.08,0.06
-2.13488e-05,0.04,0.06
-2.13478e-05,0.04,0.06
-2.13468e-05,0.04,0.06
-2.13458e-05,0.08,0.02
-2.13448e-05,0.08,0.02
-2.13438e-05,0.08,0.02
-2.13428e-05,0.08,0.02
-2.13418e-05,0.08,0.02
-2.13408e-05,0.04,0.06
-2.13398e-05,0.04,0.06
-2.13388e-05,0,0.06
-2.13378e-05,0.04,0.02
-2.13368e-05,0.04,0.02
-2.13358e-05,0.08,0.02
-2.13348e-05,0.08,0.02
-2.13338e-05,0.12,0.02
-2.13328e-05,0.08,0.02
-2.13318e-05,0.12,0.02
-2.13308e-05,0.04,0.02
-2.13298e-05,0.04,0.02
-2.13288e-05,0.04,0.02
-2.13278e-05,0.04,0.02
-2.13268e-05,0.04,0.02
-2.13258e-05,0.08,0.02
-2.13248e-05,0.08,0.02
-2.13238e-05,0.08,0.02
-2.13228e-05,0.08,0.06
-2.13218e-05,0.08,0.06
-2.13208e-05,0.04,0.06
-2.13198e-05,0.04,0.06
-2.13188e-05,0.04,0.02
-2.13178e-05,0.04,0.06
-2.13168e-05,0.04,0.02
-2.13158e-05,0.04,0.02
-2.13148e-05,0.04,0.02
-2.13138e-05,0.08,0.02
-2.13128e-05,0.08,0.02
-2.13118e-05,0.12,0.02
-2.13108e-05,0.08,0.02
-2.13098e-05,0.08,0.02
-2.13088e-05,0.04,0.06
-2.13078e-05,0.04,0.02
-2.13068e-05,0.04,0.06
-2.13058e-05,0.08,0.02
-2.13048e-05,0.04,0.02
-2.13038e-05,0.08,0.02
-2.13028e-05,0.08,0.02
-2.13018e-05,0.12,0.06
-2.13008e-05,0.08,0.06
-2.12998e-05,0.08,0.06
-2.12988e-05,0.08,0.06
-2.12978e-05,0.04,0.06
-2.12968e-05,0,0.06
-2.12958e-05,0.04,0.02
-2.12948e-05,0.04,0.02
-2.12938e-05,0.04,0.02
-2.12928e-05,0.04,0.02
-2.12918e-05,0.08,0.02
-2.12908e-05,0.08,0.06
-2.12898e-05,0.12,0.02
-2.12888e-05,0.08,0.02
-2.12878e-05,0.04,0.06
-2.12868e-05,0.04,0.06
-2.12858e-05,0.04,0.06
-2.12848e-05,0,0.06
-2.12838e-05,0,0.06
-2.12828e-05,0.04,0.02
-2.12818e-05,0.12,0.02
-2.12808e-05,0.12,0.02
-2.12798e-05,0.12,0.02
-2.12788e-05,0.12,0.06
-2.12778e-05,0.08,0.06
-2.12768e-05,0.04,0.06
-2.12758e-05,-0.04,0.06
-2.12748e-05,-0.04,0.02
-2.12738e-05,0,0.02
-2.12728e-05,0,0.02
-2.12718e-05,0.08,0.02
-2.12708e-05,0.12,0.02
-2.12698e-05,0.12,0.02
-2.12688e-05,0.12,0.06
-2.12678e-05,0.08,0.06
-2.12668e-05,0.04,0.06
-2.12658e-05,0,0.06
-2.12648e-05,-0.04,0.06
-2.12638e-05,-0.04,0.02
-2.12628e-05,0,0.02
-2.12618e-05,0.04,0.02
-2.12608e-05,0.08,0.06
-2.12598e-05,0.12,0.06
-2.12588e-05,0.12,0.06
-2.12578e-05,0.12,0.06
-2.12568e-05,0.04,0.02
-2.12558e-05,0,0.02
-2.12548e-05,-0.04,0.02
-2.12538e-05,0,0.02
-2.12528e-05,0,0.02
-2.12518e-05,0.08,0.02
-2.12508e-05,0.08,0.02
-2.12498e-05,0.12,0.02
-2.12488e-05,0.16,0.02
-2.12478e-05,0.12,0.02
-2.12468e-05,0.08,0.02
-2.12458e-05,0.04,0.02
-2.12448e-05,0,0.02
-2.12438e-05,0,0.02
-2.12428e-05,0,0.02
-2.12418e-05,0.04,0.02
-2.12408e-05,0.04,0.06
-2.12398e-05,0.08,0.02
-2.12388e-05,0.08,0.06
-2.12378e-05,0.12,0.02
-2.12368e-05,0.08,0.02
-2.12358e-05,0.08,0.02
-2.12348e-05,0.04,0.02
-2.12338e-05,0.04,0.06
-2.12328e-05,0,0.02
-2.12318e-05,0.04,0.02
-2.12308e-05,0.04,0.06
-2.12298e-05,0.04,0.02
-2.12288e-05,0.04,0.06
-2.12278e-05,0.08,0.06
-2.12268e-05,0.08,0.06
-2.12258e-05,0.08,0.02
-2.12248e-05,0.04,0.06
-2.12238e-05,0.04,0.02
-2.12228e-05,0.04,0.06
-2.12218e-05,0.04,0.06
-2.12208e-05,0.04,0.06
-2.12198e-05,0.04,0.06
-2.12188e-05,0.04,0.06
-2.12178e-05,0.04,0.02
-2.12168e-05,0.08,0.02
-2.12158e-05,0.08,0.02
-2.12148e-05,0.08,0.02
-2.12138e-05,0.08,0.02
-2.12128e-05,0.08,0.06
-2.12118e-05,0.08,0.02
-2.12108e-05,0.08,0.06
-2.12098e-05,0.08,0.06
-2.12088e-05,0.04,0.06
-2.12078e-05,0.08,0.02
-2.12068e-05,0.04,0.06
-2.12058e-05,0.08,0.02
-2.12048e-05,0.08,0.02
-2.12038e-05,0.08,0.02
-2.12028e-05,0.08,0.02
-2.12018e-05,0.08,0.02
-2.12008e-05,0.04,0.02
-2.11998e-05,0.04,0.06
-2.11988e-05,0.04,0.06
-2.11978e-05,0.08,0.06
-2.11968e-05,0.04,0.06
-2.11958e-05,0.08,0.06
-2.11948e-05,0.08,0.02
-2.11938e-05,0.04,0.02
-2.11928e-05,0.04,0.02
-2.11918e-05,0.04,0.02
-2.11908e-05,0.04,0.06
-2.11898e-05,0.04,0.06
-2.11888e-05,0.04,0.06
-2.11878e-05,0.04,0.06
-2.11868e-05,0.04,0.06
-2.11858e-05,0.04,0.02
-2.11848e-05,0.04,0.02
-2.11838e-05,0.08,0.02
-2.11828e-05,0.04,0.02
-2.11818e-05,0.08,0.02
-2.11808e-05,0.08,0.06
-2.11798e-05,0.08,0.02
-2.11788e-05,0.08,0.1
-2.11778e-05,0.08,0.06
-2.11768e-05,0.04,0.06
-2.11758e-05,0.04,0.02
-2.11748e-05,0.04,0.02
-2.11738e-05,0.04,0.02
-2.11728e-05,0.04,0.02
-2.11718e-05,0.04,0.02
-2.11708e-05,0.08,0.06
-2.11698e-05,0.08,0.06
-2.11688e-05,0.08,0.06
-2.11678e-05,0.08,0.02
-2.11668e-05,0.04,0.06
-2.11658e-05,0.04,0.02
-2.11648e-05,0,0.02
-2.11638e-05,0,0.02
-2.11628e-05,0.04,0.02
-2.11618e-05,0.04,0.02
-2.11608e-05,0.08,0.06
-2.11598e-05,0.08,0.02
-2.11588e-05,0.08,0.06
-2.11578e-05,0.08,0.02
-2.11568e-05,0.04,0.02
-2.11558e-05,0.04,0.02
-2.11548e-05,0.04,0.02
-2.11538e-05,0.04,0.02
-2.11528e-05,0.04,0.02
-2.11518e-05,0.08,0.02
-2.11508e-05,0.04,0.06
-2.11498e-05,0.08,0.06
-2.11488e-05,0.08,0.06
-2.11478e-05,0.04,0.06
-2.11468e-05,0.04,0.06
-2.11458e-05,0.08,0.02
-2.11448e-05,0.08,0.02
-2.11438e-05,0.08,0.02
-2.11428e-05,0.08,0.06
-2.11418e-05,0.08,0.02
-2.11408e-05,0.08,0.02
-2.11398e-05,0.08,0.06
-2.11388e-05,0.04,0.06
-2.11378e-05,0.04,0.06
-2.11368e-05,0.04,0.06
-2.11358e-05,0.04,0.06
-2.11348e-05,0.04,0.02
-2.11338e-05,0.04,0.06
-2.11328e-05,0.08,0.06
-2.11318e-05,0.08,0.06
-2.11308e-05,0.08,0.06
-2.11298e-05,0.08,0.06
-2.11288e-05,0.04,0.06
-2.11278e-05,0,0.02
-2.11268e-05,0,0.02
-2.11258e-05,0,0.02
-2.11248e-05,0.04,0.02
-2.11238e-05,0.08,0.02
-2.11228e-05,0.12,0.06
-2.11218e-05,0.12,0.06
-2.11208e-05,0.08,0.06
-2.11198e-05,0.08,0.06
-2.11188e-05,0.04,0.06
-2.11178e-05,0,0.02
-2.11168e-05,0,0.02
-2.11158e-05,0,-0.02
-2.11148e-05,0.04,0.02
-2.11138e-05,0.08,0.02
-2.11128e-05,0.12,0.02
-2.11118e-05,0.16,0.06
-2.11108e-05,0.08,0.06
-2.11098e-05,0.04,0.06
-2.11088e-05,0,0.06
-2.11078e-05,0,0.02
-2.11068e-05,-0.04,0.02
-2.11058e-05,0,0.02
-2.11048e-05,0.08,0.02
-2.11038e-05,0.08,0.02
-2.11028e-05,0.12,0.02
-2.11018e-05,0.12,0.02
-2.11008e-05,0.08,0.06
-2.10998e-05,0.08,0.06
-2.10988e-05,0.04,0.06
-2.10978e-05,0,0.02
-2.10968e-05,-0.04,0.02
-2.10958e-05,0,0.02
-2.10948e-05,0.04,0.02
-2.10938e-05,0.08,0.02
-2.10928e-05,0.08,0.06
-2.10918e-05,0.12,0.02
-2.10908e-05,0.12,0.06
-2.10898e-05,0.08,0.06
-2.10888e-05,0.04,0.06
-2.10878e-05,0.04,0.06
-2.10868e-05,0,0.06
-2.10858e-05,0,0.06
-2.10848e-05,0.04,0.06
-2.10838e-05,0.04,0.02
-2.10828e-05,0.12,0.02
-2.10818e-05,0.08,0.02
-2.10808e-05,0.12,0.02
-2.10798e-05,0.12,0.02
-2.10788e-05,0.08,0.06
-2.10778e-05,0.04,0.02
-2.10768e-05,0,0.06
-2.10758e-05,0.04,0.06
-2.10748e-05,0,0.06
-2.10738e-05,0.04,0.06
-2.10728e-05,0.04,0.02
-2.10718e-05,0.04,0.02
-2.10708e-05,0.04,0.02
-2.10698e-05,0.12,0.02
-2.10688e-05,0.08,0.02
-2.10678e-05,0.08,0.06
-2.10668e-05,0.08,0.06
-2.10658e-05,0.04,0.06
-2.10648e-05,0.04,0.06
-2.10638e-05,0.04,0.06
-2.10628e-05,0,0.02
-2.10618e-05,0.04,0.02
-2.10608e-05,0.04,0.02
-2.10598e-05,0.04,0.02
-2.10588e-05,0.08,0.02
-2.10578e-05,0.08,0.02
-2.10568e-05,0.08,0.02
-2.10558e-05,0.08,0.06
-2.10548e-05,0.04,0.06
-2.10538e-05,0,0.06
-2.10528e-05,0,0.06
-2.10518e-05,0,0.02
-2.10508e-05,0,0.02
-2.10498e-05,0.08,0.02
-2.10488e-05,0.12,0.02
-2.10478e-05,0.12,0.02
-2.10468e-05,0.12,0.02
-2.10458e-05,0.12,0.02
-2.10448e-05,0.04,0.06
-2.10438e-05,0.04,0.06
-2.10428e-05,0,0.06
-2.10418e-05,0,0.02
-2.10408e-05,0,0.02
-2.10398e-05,0.04,0.02
-2.10388e-05,0.08,0.02
-2.10378e-05,0.08,0.02
-2.10368e-05,0.12,0.02
-2.10358e-05,0.12,0.02
-2.10348e-05,0.08,0.06
-2.10338e-05,0.04,0.02
-2.10328e-05,0.04,0.06
-2.10318e-05,0,0.02
-2.10308e-05,0,0.06
-2.10298e-05,0.04,0.02
-2.10288e-05,0.04,0.06
-2.10278e-05,0.08,0.02
-2.10268e-05,0.08,0.02
-2.10258e-05,0.08,0.02
-2.10248e-05,0.08,0.02
-2.10238e-05,0.08,-0.02
-2.10228e-05,0.04,0.02
-2.10218e-05,0.04,0.02
-2.10208e-05,0.04,0.06
-2.10198e-05,0.04,0.06
-2.10188e-05,0.04,0.06
-2.10178e-05,0.04,0.02
-2.10168e-05,0.04,0.02
-2.10158e-05,0.08,0.02
-2.10148e-05,0.08,-0.02
-2.10138e-05,0.08,-0.02
-2.10128e-05,0.08,0.02
-2.10118e-05,0.08,0.02
-2.10108e-05,0.08,0.06
-2.10098e-05,0.08,0.06
-2.10088e-05,0.04,0.06
-2.10078e-05,0.04,0.06
-2.10068e-05,0,0.02
-2.10058e-05,0.04,0.02
-2.10048e-05,0.04,-0.02
-2.10038e-05,0.08,-0.02
-2.10028e-05,0.08,0.02
-2.10018e-05,0.12,0.02
-2.10008e-05,0.08,0.06
-2.09998e-05,0.08,0.1
-2.09988e-05,0.04,0.1
-2.09978e-05,0,0.06
-2.09968e-05,0,0.06
-2.09958e-05,0,0.02
-2.09948e-05,0.04,0.02
-2.09938e-05,0.08,-0.02
-2.09928e-05,0.08,0.02
-2.09918e-05,0.12,0.02
-2.09908e-05,0.12,0.06
-2.09898e-05,0.08,0.06
-2.09888e-05,0.04,0.1
-2.09878e-05,0,0.06
-2.09868e-05,-0.04,0.06
-2.09858e-05,0,0.02
-2.09848e-05,0,-0.02
-2.09838e-05,0.04,0.02
-2.09828e-05,0.08,0.02
-2.09818e-05,0.12,0.02
-2.09808e-05,0.12,0.02
-2.09798e-05,0.08,0.02
-2.09788e-05,0.04,0.02
-2.09778e-05,0,0.02
-2.09768e-05,0,0.06
-2.09758e-05,0,0.02
-2.09748e-05,0.04,0.02
-2.09738e-05,0.08,0.02
-2.09728e-05,0.08,0.02
-2.09718e-05,0.08,0.02
-2.09708e-05,0.08,0.02
-2.09698e-05,0.08,0.02
-2.09688e-05,0.04,0.02
-2.09678e-05,0.04,0.02
-2.09668e-05,0,0.02
-2.09658e-05,0,0.06
-2.09648e-05,0.04,0.06
-2.09638e-05,0.08,0.06
-2.09628e-05,0.08,0.06
-2.09618e-05,0.08,0.06
-2.09608e-05,0.08,0.06
-2.09598e-05,0.08,0.02
-2.09588e-05,0.04,0.02
-2.09578e-05,0.04,0.02
-2.09568e-05,0.04,0.02
-2.09558e-05,0.04,0.06
-2.09548e-05,0.04,0.06
-2.09538e-05,0.08,0.06
-2.09528e-05,0.08,0.06
-2.09518e-05,0.08,0.06
-2.09508e-05,0.04,0.02
-2.09498e-05,0.04,-0.02
-2.09488e-05,0,-0.02
-2.09478e-05,0.04,-0.02
-2.09468e-05,0.04,0.02
-2.09458e-05,0.08,0.02
-2.09448e-05,0.08,0.06
-2.09438e-05,0.12,0.1
-2.09428e-05,0.08,0.1
-2.09418e-05,0.04,0.06
-2.09408e-05,0,0.06
-2.09398e-05,0,0.02
-2.09388e-05,0,-0.02
-2.09378e-05,0.04,-0.02
-2.09368e-05,0.08,-0.02
-2.09358e-05,0.12,-0.02
-2.09348e-05,0.12,0.06
-2.09338e-05,0.12,0.06
-2.09328e-05,0.08,0.1
-2.09318e-05,0.04,0.1
-2.09308e-05,0,0.06
-2.09298e-05,0,0.02
-2.09288e-05,0,-0.02
-2.09278e-05,0.04,-0.02
-2.09268e-05,0.04,-0.02
-2.09258e-05,0.08,-0.02
-2.09248e-05,0.12,0.06
-2.09238e-05,0.12,0.06
-2.09228e-05,0.08,0.1
-2.09218e-05,0.04,0.1
-2.09208e-05,0,0.06
-2.09198e-05,0,0.06
-2.09188e-05,0,0.02
-2.09178e-05,0.04,-0.02
-2.09168e-05,0.08,-0.02
-2.09158e-05,0.12,-0.02
-2.09148e-05,0.12,0.02
-2.09138e-05,0.12,0.06
-2.09128e-05,0.08,0.06
-2.09118e-05,0.08,0.1
-2.09108e-05,0.04,0.06
-2.09098e-05,0.04,0.06
-2.09088e-05,0,0.02
-2.09078e-05,0,0.02
-2.09068e-05,0.04,-0.02
-2.09058e-05,0.08,-0.02
-2.09048e-05,0.08,0.02
-2.09038e-05,0.12,0.06
-2.09028e-05,0.08,0.06
-2.09018e-05,0.08,0.06
-2.09008e-05,0.04,0.06
-2.08998e-05,0.04,0.06
-2.08988e-05,0,0.06
-2.08978e-05,0,0.06
-2.08968e-05,0.04,0.02
-2.08958e-05,0.04,-0.02
-2.08948e-05,0.04,-0.02
-2.08938e-05,0.08,-0.02
-2.08928e-05,0.04,0.02
-2.08918e-05,0.08,0.02
-2.08908e-05,0.08,0.06
-2.08898e-05,0.08,0.1
-2.08888e-05,0.04,0.1
-2.08878e-05,0.04,0.06
-2.08868e-05,0,0.06
-2.08858e-05,0,0.02
-2.08848e-05,0.04,-0.02
-2.08838e-05,0.04,-0.02
-2.08828e-05,0.08,0.02
-2.08818e-05,0.08,0.02
-2.08808e-05,0.08,0.06
-2.08798e-05,0.12,0.06
-2.08788e-05,0.04,0.06
-2.08778e-05,0.04,0.06
-2.08768e-05,0.04,0.06
-2.08758e-05,0,0.06
-2.08748e-05,0,0.02
-2.08738e-05,0.04,0.02
-2.08728e-05,0.04,-0.02
-2.08718e-05,0.12,0.02
-2.08708e-05,0.12,0.02
-2.08698e-05,0.12,0.02
-2.08688e-05,0.08,0.06
-2.08678e-05,0.04,0.06
-2.08668e-05,0,0.06
-2.08658e-05,0,0.06
-2.08648e-05,0,0.02
-2.08638e-05,0.04,0.02
-2.08628e-05,0.08,0.02
-2.08618e-05,0.08,0.02
-2.08608e-05,0.08,0.02
-2.08598e-05,0.08,0.06
-2.08588e-05,0.08,0.06
-2.08578e-05,0.04,0.06
-2.08568e-05,0,0.06
-2.08558e-05,0,0.06
-2.08548e-05,0.04,0.06
-2.08538e-05,0.08,0.02
-2.08528e-05,0.04,0.02
-2.08518e-05,0.08,0.02
-2.08508e-05,0.08,0.02
-2.08498e-05,0.08,0.02
-2.08488e-05,0.04,0.02
-2.08478e-05,0.08,0.02
-2.08468e-05,0.04,0.06
-2.08458e-05,0.04,0.06
-2.08448e-05,0.04,0.06
-2.08438e-05,0.04,0.06
-2.08428e-05,0.08,0.06
-2.08418e-05,0.08,0.06
-2.08408e-05,0.08,0.02
-2.08398e-05,0.08,0.02
-2.08388e-05,0.04,0.02
-2.08378e-05,0.04,0.02
-2.08368e-05,0.04,0.06
-2.08358e-05,0.04,0.06
-2.08348e-05,0.04,0.06
-2.08338e-05,0.04,0.06
-2.08328e-05,0.08,0.06
-2.08318e-05,0.08,0.06
-2.08308e-05,0.04,0.02
-2.08298e-05,0.04,0.02
-2.08288e-05,0.04,0.02
-2.08278e-05,0.04,0.02
-2.08268e-05,0.04,0.02
-2.08258e-05,0.04,0.02
-2.08248e-05,0.04,0.06
-2.08238e-05,0.08,0.06
-2.08228e-05,0.08,0.1
-2.08218e-05,0.04,0.1
-2.08208e-05,0.04,0.06
-2.08198e-05,0.04,0.02
-2.08188e-05,0.04,0.02
-2.08178e-05,0.08,0.02
-2.08168e-05,0.08,0.02
-2.08158e-05,0.08,0.02
-2.08148e-05,0.08,0.06
-2.08138e-05,0.08,0.06
-2.08128e-05,0.08,0.06
-2.08118e-05,0.04,0.06
-2.08108e-05,0.04,0.06
-2.08098e-05,0.04,0.06
-2.08088e-05,0.04,0.06
-2.08078e-05,0.04,0.02
-2.08068e-05,0.04,0.06
-2.08058e-05,0.04,0.02
-2.08048e-05,0.08,0.06
-2.08038e-05,0.08,0.02
-2.08028e-05,0.08,0.06
-2.08018e-05,0.04,0.06
-2.08008e-05,0.04,0.06
-2.07998e-05,0.04,0.06
-2.07988e-05,0.04,0.02
-2.07978e-05,0.04,0.02
-2.07968e-05,0.04,0.02
-2.07958e-05,0.08,0.02
-2.07948e-05,0.08,0.02
-2.07938e-05,0.08,0.02
-2.07928e-05,0.08,0.06
-2.07918e-05,0.04,0.06
-2.07908e-05,0.04,0.06
-2.07898e-05,0.04,0.06
-2.07888e-05,0.04,0.06
-2.07878e-05,0.04,0.06
-2.07868e-05,0.08,0.02
-2.07858e-05,0.08,0.02
-2.07848e-05,0.08,0.02
-2.07838e-05,0.08,0.02
-2.07828e-05,0.08,0.06
-2.07818e-05,0.08,0.06
-2.07808e-05,0.04,0.06
-2.07798e-05,0,0.06
-2.07788e-05,0,0.02
-2.07778e-05,0.04,0.02
-2.07768e-05,0.04,0.02
-2.07758e-05,0.08,0.02
-2.07748e-05,0.12,0.02
-2.07738e-05,0.12,0.02
-2.07728e-05,0.08,0.02
-2.07718e-05,0.04,0.02
-2.07708e-05,0,0.02
-2.07698e-05,0,0.02
-2.07688e-05,0.04,0.02
-2.07678e-05,0.04,0.06
-2.07668e-05,0.04,0.06
-2.07658e-05,0.08,0.06
-2.07648e-05,0.08,0.06
-2.07638e-05,0.08,0.06
-2.07628e-05,0.08,0.06
-2.07618e-05,0.08,0.06
-2.07608e-05,0.04,0.02
-2.07598e-05,0.04,0.02
-2.07588e-05,0.04,0.02
-2.07578e-05,0.04,0.02
-2.07568e-05,0.04,0.02
-2.07558e-05,0.04,0.02
-2.07548e-05,0.08,0.02
-2.07538e-05,0.12,0.06
-2.07528e-05,0.12,0.06
-2.07518e-05,0.08,0.06
-2.07508e-05,0.04,0.02
-2.07498e-05,0.04,0.02
-2.07488e-05,0,-0.02
-2.07478e-05,0,0.02
-2.07468e-05,0,0.02
-2.07458e-05,0.04,0.06
-2.07448e-05,0.08,0.06
