Model,DPO2012
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,1e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Label,PPS board#1,PPS board#2
TIME,CH1,CH2
-1.25776e-05,0.08,0.1
-1.25766e-05,0.08,0.1
-1.25756e-05,0.08,0.06
-1.25746e-05,0.08,0.06
-1.25736e-05,0.08,-0.02
-1.25726e-05,0.04,-0.02
-1.25716e-05,0,-0.02
-1.25706e-05,0.04,0.02
-1.25696e-05,0.04,0.02
-1.25686e-05,0.04,0.06
-1.25676e-05,0.08,0.1
-1.25666e-05,0.08,0.1
-1.25656e-05,0.12,0.1
-1.25646e-05,0.08,0.02
-1.25636e-05,0.08,0.02
-1.25626e-05,0.04,-0.02
-1.25616e-05,0.04,-0.02
-1.25606e-05,0,-0.02
-1.25596e-05,0,0.02
-1.25586e-05,0.04,0.06
-1.25576e-05,0.04,0.06
-1.25566e-05,0.08,0.1
-1.25556e-05,0.12,0.06
-1.25546e-05,0.08,0.1
-1.25536e-05,0.08,0.02
-1.25526e-05,0.08,0.02
-1.25516e-05,0.08,-0.02
-1.25506e-05,0.04,0.02
-1.25496e-05,0.04,0.02
-1.25486e-05,0.04,0.06
-1.25476e-05,0.04,0.02
-1.25466e-05,0.04,0.06
-1.25456e-05,0.08,0.06
-1.25446e-05,0.04,0.06
-1.25436e-05,0.08,0.06
-1.25426e-05,0.08,0.06
-1.25416e-05,0.08,0.02
-1.25406e-05,0.08,0.02
-1.25396e-05,0.08,-0.02
-1.25386e-05,0.08,-0.02
-1.25376e-05,0.08,-0.02
-1.25366e-05,0.04,0.02
-1.25356e-05,0.04,0.02
-1.25346e-05,0.04,0.06
-1.25336e-05,0.04,0.06
-1.25326e-05,0.08,0.1
-1.25316e-05,0.12,0.06
-1.25306e-05,0.08,0.06
-1.25296e-05,0.08,0.02
-1.25286e-05,0.04,0.02
-1.25276e-05,0.08,0.02
-1.25266e-05,0.04,0.02
-1.25256e-05,0.04,0.02
-1.25246e-05,0.04,0.06
-1.25236e-05,0.04,0.06
-1.25226e-05,0.08,0.1
-1.25216e-05,0.12,0.1
-1.25206e-05,0.12,0.1
-1.25196e-05,0.12,0.02
-1.25186e-05,0.08,0.02
-1.25176e-05,0.04,-0.02
-1.25166e-05,0,-0.02
-1.25156e-05,0,-0.02
-1.25146e-05,0,0.06
-1.25136e-05,0.04,0.06
-1.25126e-05,0.04,0.14
-1.25116e-05,0.08,0.1
-1.25106e-05,0.08,0.1
-1.25096e-05,0.08,0.06
-1.25086e-05,0.08,0.02
-1.25076e-05,0.08,-0.02
-1.25066e-05,0.04,-0.02
-1.25056e-05,0.04,-0.02
-1.25046e-05,0.04,0.06
-1.25036e-05,0.04,0.06
-1.25026e-05,0.04,0.1
-1.25016e-05,0.08,0.1
-1.25006e-05,0.04,0.1
-1.24996e-05,0.08,0.06
-1.24986e-05,0.08,0.02
-1.24976e-05,0.08,-0.06
-1.24966e-05,0.04,0.02
-1.24956e-05,0.04,0.02
-1.24946e-05,0.04,0.06
-1.24936e-05,0.04,0.06
-1.24926e-05,0.04,0.1
-1.24916e-05,0.08,0.1
-1.24906e-05,0.08,0.06
-1.24896e-05,0.08,0.02
-1.24886e-05,0.08,0.02
-1.24876e-05,0.04,-0.02
-1.24866e-05,0.04,-0.02
-1.24856e-05,0.04,-0.02
-1.24846e-05,0.04,0.06
-1.24836e-05,0.04,0.06
-1.24826e-05,0.08,0.1
-1.24816e-05,0.08,0.06
-1.24806e-05,0.08,0.06
-1.24796e-05,0.08,0.02
-1.24786e-05,0.04,-0.02
-1.24776e-05,0.04,-0.02
-1.24766e-05,0.04,-0.02
-1.24756e-05,0.04,0.02
-1.24746e-05,0.08,0.06
-1.24736e-05,0.08,0.06
-1.24726e-05,0.08,0.06
-1.24716e-05,0.12,0.06
-1.24706e-05,0.08,0.06
-1.24696e-05,0.08,0.02
-1.24686e-05,0.08,0.02
-1.24676e-05,0.04,-0.02
-1.24666e-05,0.04,0.02
-1.24656e-05,0.04,0.06
-1.24646e-05,0.04,0.06
-1.24636e-05,0.08,0.06
-1.24626e-05,0.08,0.1
-1.24616e-05,0.08,0.06
-1.24606e-05,0.08,0.06
-1.24596e-05,0.04,0.02
-1.24586e-05,0.04,0.02
-1.24576e-05,0.04,0.02
-1.24566e-05,0.04,-0.02
-1.24556e-05,0.04,0.02
-1.24546e-05,0.04,0.06
-1.24536e-05,0.08,0.06
-1.24526e-05,0.08,0.06
-1.24516e-05,0.08,0.06
-1.24506e-05,0.04,0.06
-1.24496e-05,0.04,0.02
-1.24486e-05,0.04,0.02
-1.24476e-05,0,0.02
-1.24466e-05,0.04,0.02
-1.24456e-05,0.08,0.02
-1.24446e-05,0.08,0.06
-1.24436e-05,0.08,0.06
-1.24426e-05,0.08,0.06
-1.24416e-05,0.08,0.06
-1.24406e-05,0.08,0.06
-1.24396e-05,0.04,0.02
-1.24386e-05,0.04,0.02
-1.24376e-05,0.04,0.02
-1.24366e-05,0.04,0.02
-1.24356e-05,0.04,0.02
-1.24346e-05,0.08,0.06
-1.24336e-05,0.08,0.02
-1.24326e-05,0.08,0.06
-1.24316e-05,0.08,0.02
-1.24306e-05,0.08,0.06
-1.24296e-05,0.08,0.02
-1.24286e-05,0.08,0.02
-1.24276e-05,0.08,0.02
-1.24266e-05,0.08,0.02
-1.24256e-05,0.08,0.02
-1.24246e-05,0.08,0.02
-1.24236e-05,0.08,0.02
-1.24226e-05,0.08,0.02
-1.24216e-05,0.08,0.02
-1.24206e-05,0.04,0.02
-1.24196e-05,0.04,0.02
-1.24186e-05,0.04,0.06
-1.24176e-05,0.08,0.06
-1.24166e-05,0.04,0.06
-1.24156e-05,0.04,0.02
-1.24146e-05,0.08,0.02
-1.24136e-05,0.08,0.02
-1.24126e-05,0.08,0.02
-1.24116e-05,0.04,0.02
-1.24106e-05,0.04,0.06
-1.24096e-05,0.04,0.06
-1.24086e-05,0.04,0.06
-1.24076e-05,0.04,0.06
-1.24066e-05,0.04,0.06
-1.24056e-05,0.08,0.02
-1.24046e-05,0.08,0.02
-1.24036e-05,0.08,0.02
-1.24026e-05,0.08,0.02
-1.24016e-05,0.08,0.02
-1.24006e-05,0.04,0.06
-1.23996e-05,0.04,0.06
-1.23986e-05,0.04,0.06
-1.23976e-05,0.08,0.06
-1.23966e-05,0.08,0.06
-1.23956e-05,0.08,0.06
-1.23946e-05,0.08,0.06
-1.23936e-05,0.04,0.02
-1.23926e-05,0.04,0.02
-1.23916e-05,0.04,-0.02
-1.23906e-05,0.04,0.02
-1.23896e-05,0.08,0.06
-1.23886e-05,0.04,0.06
-1.23876e-05,0.08,0.06
-1.23866e-05,0.08,0.1
-1.23856e-05,0.08,0.06
-1.23846e-05,0.08,0.06
-1.23836e-05,0.08,0.02
-1.23826e-05,0.08,0.02
-1.23816e-05,0.08,0.02
-1.23806e-05,0.04,0.02
-1.23796e-05,0.04,0.06
-1.23786e-05,0.04,0.06
-1.23776e-05,0.08,0.06
-1.23766e-05,0.08,0.06
-1.23756e-05,0.08,0.06
-1.23746e-05,0.08,0.06
-1.23736e-05,0.08,0.02
-1.23726e-05,0.04,0.02
-1.23716e-05,0.08,0.02
-1.23706e-05,0.08,0.02
-1.23696e-05,0.08,0.02
-1.23686e-05,0.04,0.02
-1.23676e-05,0.04,0.02
-1.23666e-05,0.04,0.06
-1.23656e-05,0.08,0.06
-1.23646e-05,0.08,0.06
-1.23636e-05,0.08,0.06
-1.23626e-05,0.08,0.06
-1.23616e-05,0.08,0.02
-1.23606e-05,0.04,0.02
-1.23596e-05,0.04,-0.02
-1.23586e-05,0.04,0.02
-1.23576e-05,0.04,0.02
-1.23566e-05,0.04,0.06
-1.23556e-05,0.08,0.06
-1.23546e-05,0.08,0.06
-1.23536e-05,0.08,0.02
-1.23526e-05,0.08,0.06
-1.23516e-05,0.08,0.02
-1.23506e-05,0.08,0.06
-1.23496e-05,0.08,0.02
-1.23486e-05,0.04,0.02
-1.23476e-05,0.04,-0.02
-1.23466e-05,0.04,0.02
-1.23456e-05,0.04,0.02
-1.23446e-05,0.04,0.06
-1.23436e-05,0.08,0.02
-1.23426e-05,0.08,0.06
-1.23416e-05,0.12,0.02
-1.23406e-05,0.08,0.02
-1.23396e-05,0.08,0.02
-1.23386e-05,0.04,-0.02
-1.23376e-05,0.08,-0.02
-1.23366e-05,0.04,0.02
-1.23356e-05,0.04,0.02
-1.23346e-05,0.08,0.1
-1.23336e-05,0.08,0.06
-1.23326e-05,0.08,0.1
-1.23316e-05,0.08,0.06
-1.23306e-05,0.12,0.02
-1.23296e-05,0.08,-0.02
-1.23286e-05,0.08,0.02
-1.23276e-05,0.04,-0.02
-1.23266e-05,0.04,0.02
-1.23256e-05,0.04,0.02
-1.23246e-05,0.04,0.06
-1.23236e-05,0.08,0.06
-1.23226e-05,0.08,0.1
-1.23216e-05,0.08,0.06
-1.23206e-05,0.08,0.02
-1.23196e-05,0.04,0.02
-1.23186e-05,0.04,0.02
-1.23176e-05,0.04,-0.02
-1.23166e-05,0.04,0.02
-1.23156e-05,0.04,0.02
-1.23146e-05,0.04,0.06
-1.23136e-05,0.08,0.06
-1.23126e-05,0.04,0.1
-1.23116e-05,0.08,0.06
-1.23106e-05,0.04,0.06
-1.23096e-05,0.08,0.02
-1.23086e-05,0.08,-0.02
-1.23076e-05,0.08,-0.02
-1.23066e-05,0.04,0.02
-1.23056e-05,0.08,0.06
-1.23046e-05,0.04,0.1
-1.23036e-05,0.08,0.06
-1.23026e-05,0.08,0.1
-1.23016e-05,0.04,0.06
-1.23006e-05,0.04,0.06
-1.22996e-05,0.04,0.02
-1.22986e-05,0.04,-0.02
-1.22976e-05,0.04,0.02
-1.22966e-05,0.04,0.02
-1.22956e-05,0.08,0.02
-1.22946e-05,0.08,0.06
-1.22936e-05,0.08,0.06
-1.22926e-05,0.08,0.06
-1.22916e-05,0.08,0.06
-1.22906e-05,0.04,0.02
-1.22896e-05,0.04,0.02
-1.22886e-05,0.04,-0.02
-1.22876e-05,0.04,0.02
-1.22866e-05,0.04,0.02
-1.22856e-05,0.04,0.02
-1.22846e-05,0.04,0.06
-1.22836e-05,0.08,0.1
-1.22826e-05,0.08,0.1
-1.22816e-05,0.08,0.06
-1.22806e-05,0.08,0.06
-1.22796e-05,0.08,0.02
-1.22786e-05,0.08,0.02
-1.22776e-05,0.04,0.02
-1.22766e-05,0.04,0.02
-1.22756e-05,0.04,0.02
-1.22746e-05,0.04,0.06
-1.22736e-05,0.04,0.06
-1.22726e-05,0.04,0.06
-1.22716e-05,0.04,0.06
-1.22706e-05,0.04,0.06
-1.22696e-05,0.08,0.02
-1.22686e-05,0.04,-0.02
-1.22676e-05,0.04,-0.02
-1.22666e-05,0.04,0.02
-1.22656e-05,0.04,0.02
-1.22646e-05,0.04,0.06
-1.22636e-05,0.04,0.06
-1.22626e-05,0.08,0.1
-1.22616e-05,0.08,0.06
-1.22606e-05,0.12,0.06
-1.22596e-05,0.08,0.02
-1.22586e-05,0.04,-0.02
-1.22576e-05,0.04,-0.02
-1.22566e-05,0.04,-0.02
-1.22556e-05,0.08,0.02
-1.22546e-05,0.08,0.06
-1.22536e-05,0.08,0.06
-1.22526e-05,0.08,0.1
-1.22516e-05,0.08,0.06
-1.22506e-05,0.04,0.06
-1.22496e-05,0.08,0.02
-1.22486e-05,0.04,0.02
-1.22476e-05,0.04,0.02
-1.22466e-05,0.04,0.02
-1.22456e-05,0.08,0.02
-1.22446e-05,0.08,0.06
-1.22436e-05,0.08,0.02
-1.22426e-05,0.08,0.06
-1.22416e-05,0.08,0.02
-1.22406e-05,0.04,0.06
-1.22396e-05,0.08,0.02
-1.22386e-05,0.04,0.02
-1.22376e-05,0.08,0.02
-1.22366e-05,0.08,0.06
-1.22356e-05,0.08,0.02
-1.22346e-05,0.08,0.06
-1.22336e-05,0.08,0.06
-1.22326e-05,0.08,0.06
-1.22316e-05,0.04,0.02
-1.22306e-05,0.04,0.02
-1.22296e-05,0.04,0.02
-1.22286e-05,0.04,0.06
-1.22276e-05,0.04,0.06
-1.22266e-05,0.08,0.06
-1.22256e-05,0.08,0.02
-1.22246e-05,0.04,0.02
-1.22236e-05,0.04,0.02
-1.22226e-05,0.04,0.02
-1.22216e-05,0.04,-0.02
-1.22206e-05,0.04,0.02
-1.22196e-05,0.04,0.02
-1.22186e-05,0.04,0.02
-1.22176e-05,0.04,0.06
-1.22166e-05,0.08,0.1
-1.22156e-05,0.08,0.06
-1.22146e-05,0.08,0.06
-1.22136e-05,0.04,0.02
-1.22126e-05,0.08,0.02
-1.22116e-05,0.04,-0.02
-1.22106e-05,0.04,0.02
-1.22096e-05,0,0.02
-1.22086e-05,0,0.06
-1.22076e-05,0.04,0.06
-1.22066e-05,0.04,0.06
-1.22056e-05,0.08,0.06
-1.22046e-05,0.08,0.06
-1.22036e-05,0.08,0.02
-1.22026e-05,0.08,-0.02
-1.22016e-05,0.04,-0.02
-1.22006e-05,0.04,-0.02
-1.21996e-05,0.04,-0.02
-1.21986e-05,0,0.02
-1.21976e-05,0.04,0.06
-1.21966e-05,0.04,0.1
-1.21956e-05,0.08,0.06
-1.21946e-05,0.08,0.06
-1.21936e-05,0.12,0.02
-1.21926e-05,0.08,0.02
-1.21916e-05,0.08,-0.02
-1.21906e-05,0.08,-0.02
-1.21896e-05,0.08,-0.02
-1.21886e-05,0.04,0.06
-1.21876e-05,0.08,0.06
-1.21866e-05,0.08,0.1
-1.21856e-05,0.08,0.06
-1.21846e-05,0.08,0.1
-1.21836e-05,0.08,0.02
-1.21826e-05,0.08,0.02
-1.21816e-05,0.08,0.02
-1.21806e-05,0.04,0.02
-1.21796e-05,0.08,0.02
-1.21786e-05,0.04,0.02
-1.21776e-05,0.08,0.02
-1.21766e-05,0.08,0.06
-1.21756e-05,0.08,0.06
-1.21746e-05,0.08,0.06
-1.21736e-05,0.08,0.02
-1.21726e-05,0.04,0.02
-1.21716e-05,0.04,-0.02
-1.21706e-05,0.04,0.02
-1.21696e-05,0.08,0.02
-1.21686e-05,0.08,0.06
-1.21676e-05,0.08,0.06
-1.21666e-05,0.04,0.06
-1.21656e-05,0.08,0.06
-1.21646e-05,0.04,0.06
-1.21636e-05,0.08,0.02
-1.21626e-05,0.04,0.02
-1.21616e-05,0.04,0.02
-1.21606e-05,0.04,0.02
-1.21596e-05,0.08,0.02
-1.21586e-05,0.08,0.06
-1.21576e-05,0.08,0.02
-1.21566e-05,0.08,0.06
-1.21556e-05,0.08,0.06
-1.21546e-05,0.08,0.06
-1.21536e-05,0.08,0.02
-1.21526e-05,0.04,0.02
-1.21516e-05,0.04,0.02
-1.21506e-05,0.04,0.02
-1.21496e-05,0.08,0.02
-1.21486e-05,0.08,0.06
-1.21476e-05,0.08,0.02
-1.21466e-05,0.08,0.06
-1.21456e-05,0.08,0.02
-1.21446e-05,0.04,0.02
-1.21436e-05,0.04,0.02
-1.21426e-05,0.04,0.06
-1.21416e-05,0.04,0.02
-1.21406e-05,0.04,0.06
-1.21396e-05,0.08,0.02
-1.21386e-05,0.08,0.02
-1.21376e-05,0.12,0.02
-1.21366e-05,0.08,0.06
-1.21356e-05,0.08,0.02
-1.21346e-05,0.08,0.06
-1.21336e-05,0.04,0.02
-1.21326e-05,0.04,0.06
-1.21316e-05,0.04,0.02
-1.21306e-05,0.04,0.06
-1.21296e-05,0.04,0.02
-1.21286e-05,0.08,0.02
-1.21276e-05,0.08,0.02
-1.21266e-05,0.08,0.02
-1.21256e-05,0.08,0.06
-1.21246e-05,0.08,0.06
-1.21236e-05,0.08,0.02
-1.21226e-05,0.08,0.02
-1.21216e-05,0.08,0.02
-1.21206e-05,0.04,0.02
-1.21196e-05,0.04,-0.02
-1.21186e-05,0.04,0.02
-1.21176e-05,0.08,0.02
-1.21166e-05,0.08,0.06
-1.21156e-05,0.08,0.06
-1.21146e-05,0.12,0.06
-1.21136e-05,0.08,0.06
-1.21126e-05,0.08,0.06
-1.21116e-05,0.08,0.02
-1.21106e-05,0.04,0.02
-1.21096e-05,0.04,-0.02
-1.21086e-05,0.04,-0.02
-1.21076e-05,0,0.02
-1.21066e-05,0.04,0.06
-1.21056e-05,0.08,0.02
-1.21046e-05,0.08,0.06
-1.21036e-05,0.12,0.06
-1.21026e-05,0.08,0.06
-1.21016e-05,0.08,0.02
-1.21006e-05,0.08,0.02
-1.20996e-05,0.04,-0.02
-1.20986e-05,0.04,-0.02
-1.20976e-05,0.04,-0.02
-1.20966e-05,0,0.06
-1.20956e-05,0.04,0.06
-1.20946e-05,0.08,0.14
-1.20936e-05,0.12,0.1
-1.20926e-05,0.12,0.1
-1.20916e-05,0.08,0.02
-1.20906e-05,0.08,-0.02
-1.20896e-05,0.04,-0.06
-1.20886e-05,0,-0.02
-1.20876e-05,0.04,-0.02
-1.20866e-05,0,0.06
-1.20856e-05,0.04,0.06
-1.20846e-05,0.08,0.14
-1.20836e-05,0.12,0.1
-1.20826e-05,0.08,0.1
-1.20816e-05,0.08,0.02
-1.20806e-05,0.08,-0.02
-1.20796e-05,0.08,-0.02
-1.20786e-05,0.04,-0.02
-1.20776e-05,0.04,-0.02
-1.20766e-05,0.04,0.02
-1.20756e-05,0.04,0.06
-1.20746e-05,0.08,0.1
-1.20736e-05,0.08,0.06
-1.20726e-05,0.08,0.06
-1.20716e-05,0.08,0.06
-1.20706e-05,0.08,0.02
-1.20696e-05,0.08,-0.02
-1.20686e-05,0.04,0.02
-1.20676e-05,0.04,0.02
-1.20666e-05,0.04,0.02
-1.20656e-05,0.04,0.06
-1.20646e-05,0.04,0.06
-1.20636e-05,0.08,0.06
-1.20626e-05,0.08,0.06
-1.20616e-05,0.08,0.06
-1.20606e-05,0.08,0.02
-1.20596e-05,0.08,0.02
-1.20586e-05,0.08,0.06
-1.20576e-05,0.08,0.02
-1.20566e-05,0.04,0.06
-1.20556e-05,0.08,0.02
-1.20546e-05,0.08,0.06
-1.20536e-05,0.08,0.02
-1.20526e-05,0.04,0.06
-1.20516e-05,0.08,0.02
-1.20506e-05,0.08,0.06
-1.20496e-05,0.08,0.02
-1.20486e-05,0.08,0.06
-1.20476e-05,0.08,0.06
-1.20466e-05,0.08,0.06
-1.20456e-05,0.08,0.02
-1.20446e-05,0.04,0.02
-1.20436e-05,0.04,0.02
-1.20426e-05,0.04,0.02
-1.20416e-05,0.08,0.02
-1.20406e-05,0.08,0.06
-1.20396e-05,0.12,0.06
-1.20386e-05,0.12,0.06
-1.20376e-05,0.12,0.1
-1.20366e-05,0.12,0.06
-1.20356e-05,0.12,0.02
-1.20346e-05,0.04,-0.02
-1.20336e-05,0.04,-0.02
-1.20326e-05,0,-0.02
-1.20316e-05,0,-0.02
-1.20306e-05,0,0.02
-1.20296e-05,0.08,0.06
-1.20286e-05,0.08,0.1
-1.20276e-05,0.12,0.1
-1.20266e-05,0.12,0.06
-1.20256e-05,0.12,0.02
-1.20246e-05,0.08,0.02
-1.20236e-05,0.04,-0.02
-1.20226e-05,0.04,-0.02
-1.20216e-05,0,-0.02
-1.20206e-05,0,0.02
-1.20196e-05,0.04,0.06
-1.20186e-05,0.04,0.1
-1.20176e-05,0.08,0.1
-1.20166e-05,0.12,0.1
-1.20156e-05,0.12,0.02
-1.20146e-05,0.08,0.02
-1.20136e-05,0.08,-0.06
-1.20126e-05,0.04,-0.06
-1.20116e-05,0,-0.06
-1.20106e-05,0,-0.02
-1.20096e-05,0,0.06
-1.20086e-05,0.04,0.1
-1.20076e-05,0.08,0.14
-1.20066e-05,0.12,0.14
-1.20056e-05,0.12,0.06
-1.20046e-05,0.08,0.06
-1.20036e-05,0.08,-0.02
-1.20026e-05,0.08,-0.02
-1.20016e-05,0.08,-0.02
-1.20006e-05,0.04,0.02
-1.19996e-05,0.04,0.06
-1.19986e-05,0.04,0.1
-1.19976e-05,0.08,0.06
-1.19966e-05,0.08,0.1
-1.19956e-05,0.12,0.06
-1.19946e-05,0.08,0.02
-1.19936e-05,0.08,0.02
-1.19926e-05,0.04,-0.02
-1.19916e-05,0.04,-0.02
-1.19906e-05,0,0.02
-1.19896e-05,0.04,0.06
-1.19886e-05,0.04,0.06
-1.19876e-05,0.04,0.06
-1.19866e-05,0.08,0.1
-1.19856e-05,0.12,0.06
-1.19846e-05,0.12,0.06
-1.19836e-05,0.08,0.02
-1.19826e-05,0.04,0.02
-1.19816e-05,0.08,-0.02
-1.19806e-05,0.04,0.02
-1.19796e-05,0.08,0.02
-1.19786e-05,0.04,0.06
-1.19776e-05,0.08,0.06
-1.19766e-05,0.04,0.06
-1.19756e-05,0.08,0.06
-1.19746e-05,0.04,0.06
-1.19736e-05,0.08,0.06
-1.19726e-05,0.04,0.06
-1.19716e-05,0.08,0.02
-1.19706e-05,0.04,0.02
-1.19696e-05,0.08,0.02
-1.19686e-05,0.04,0.02
-1.19676e-05,0.08,0.02
-1.19666e-05,0.08,0.06
-1.19656e-05,0.08,0.06
-1.19646e-05,0.08,0.06
-1.19636e-05,0.08,0.06
-1.19626e-05,0.08,0.06
-1.19616e-05,0.08,0.02
-1.19606e-05,0.04,0.02
-1.19596e-05,0.08,0.02
-1.19586e-05,0.08,0.06
-1.19576e-05,0.08,0.02
-1.19566e-05,0.04,0.06
-1.19556e-05,0.04,0.02
-1.19546e-05,0.04,0.06
-1.19536e-05,0.04,0.02
-1.19526e-05,0.04,0.06
-1.19516e-05,0.04,0.02
-1.19506e-05,0.04,0.06
-1.19496e-05,0.08,0.02
-1.19486e-05,0.08,0.06
-1.19476e-05,0.08,0.02
-1.19466e-05,0.08,0.02
-1.19456e-05,0.04,0.02
-1.19446e-05,0.04,0.02
-1.19436e-05,0.04,0.02
-1.19426e-05,0.04,0.02
-1.19416e-05,0.04,0.02
-1.19406e-05,0.04,0.06
-1.19396e-05,0.08,0.06
-1.19386e-05,0.08,0.06
-1.19376e-05,0.08,0.02
-1.19366e-05,0.08,0.06
-1.19356e-05,0.08,0.02
-1.19346e-05,0.04,0.06
-1.19336e-05,0.04,0.02
-1.19326e-05,0.04,0.02
-1.19316e-05,0.04,0.02
-1.19306e-05,0.04,0.02
-1.19296e-05,0.04,0.02
-1.19286e-05,0.04,0.06
-1.19276e-05,0.08,0.06
-1.19266e-05,0.04,0.06
-1.19256e-05,0.08,0.06
-1.19246e-05,0.04,0.06
-1.19236e-05,0.04,0.02
-1.19226e-05,0.04,0.02
-1.19216e-05,0.04,0.02
-1.19206e-05,0,0.02
-1.19196e-05,0.04,0.02
-1.19186e-05,0.04,0.06
-1.19176e-05,0.08,0.06
-1.19166e-05,0.08,0.06
-1.19156e-05,0.08,0.06
-1.19146e-05,0.08,0.06
-1.19136e-05,0.08,0.02
-1.19126e-05,0.04,0.02
-1.19116e-05,0.04,0.02
-1.19106e-05,0.04,0.02
-1.19096e-05,0.08,0.02
-1.19086e-05,0.08,0.06
-1.19076e-05,0.08,0.06
-1.19066e-05,0.08,0.06
-1.19056e-05,0.08,0.06
-1.19046e-05,0.08,0.06
-1.19036e-05,0.08,0.06
-1.19026e-05,0.04,0.02
-1.19016e-05,0.04,0.02
-1.19006e-05,0.04,0.02
-1.18996e-05,0.04,0.02
-1.18986e-05,0.04,0.02
-1.18976e-05,0.04,0.02
-1.18966e-05,0.04,0.06
-1.18956e-05,0.04,0.06
-1.18946e-05,0.04,0.06
-1.18936e-05,0.04,0.06
-1.18926e-05,0.04,0.06
-1.18916e-05,0.04,0.06
-1.18906e-05,0.04,0.06
-1.18896e-05,0.08,0.02
-1.18886e-05,0.04,0.02
-1.18876e-05,0.08,0.02
-1.18866e-05,0.04,0.02
-1.18856e-05,0.08,0.02
-1.18846e-05,0.04,0.06
-1.18836e-05,0.08,0.06
-1.18826e-05,0.04,0.06
-1.18816e-05,0.04,0.02
-1.18806e-05,0.04,0.02
-1.18796e-05,0.04,0.06
-1.18786e-05,0.04,0.06
-1.18776e-05,0.04,0.02
-1.18766e-05,0.04,0.02
-1.18756e-05,0.04,0.02
-1.18746e-05,0.08,0.02
-1.18736e-05,0.08,0.02
-1.18726e-05,0.08,0.06
-1.18716e-05,0.08,0.02
-1.18706e-05,0.08,0.06
-1.18696e-05,0.08,0.02
-1.18686e-05,0.08,0.02
-1.18676e-05,0.04,0.02
-1.18666e-05,0.04,0.06
-1.18656e-05,0.04,0.02
-1.18646e-05,0.04,0.06
-1.18636e-05,0.04,0.02
-1.18626e-05,0,0.06
-1.18616e-05,0.04,0.06
-1.18606e-05,0.04,0.06
-1.18596e-05,0.08,0.06
-1.18586e-05,0.04,0.02
-1.18576e-05,0.08,0.02
-1.18566e-05,0.04,0.06
-1.18556e-05,0.04,0.02
-1.18546e-05,0.04,0.06
-1.18536e-05,0.04,0.02
-1.18526e-05,0.04,0.02
-1.18516e-05,0.04,0.02
-1.18506e-05,0.08,0.06
-1.18496e-05,0.08,0.06
-1.18486e-05,0.08,0.06
-1.18476e-05,0.08,0.02
-1.18466e-05,0.08,0.02
-1.18456e-05,0.04,0.02
-1.18446e-05,0.08,0.02
-1.18436e-05,0.04,0.02
-1.18426e-05,0.04,0.02
-1.18416e-05,0.04,0.02
-1.18406e-05,0.08,0.06
-1.18396e-05,0.08,0.06
-1.18386e-05,0.04,0.1
-1.18376e-05,0.08,0.06
-1.18366e-05,0.08,0.06
-1.18356e-05,0.08,0.02
-1.18346e-05,0.08,0.02
-1.18336e-05,0.04,-0.02
-1.18326e-05,0.04,-0.02
-1.18316e-05,0.04,-0.02
-1.18306e-05,0.04,0.02
-1.18296e-05,0.08,0.06
-1.18286e-05,0.08,0.1
-1.18276e-05,0.08,0.1
-1.18266e-05,0.08,0.1
-1.18256e-05,0.08,0.06
-1.18246e-05,0.08,0.02
-1.18236e-05,0.04,-0.02
-1.18226e-05,0.04,-0.02
-1.18216e-05,0.04,-0.02
-1.18206e-05,0,0.02
-1.18196e-05,0.04,0.02
-1.18186e-05,0.04,0.1
-1.18176e-05,0.08,0.1
-1.18166e-05,0.08,0.1
-1.18156e-05,0.08,0.06
-1.18146e-05,0.08,0.06
-1.18136e-05,0.04,0.02
-1.18126e-05,0.04,-0.02
-1.18116e-05,0.04,-0.02
-1.18106e-05,0.04,0.02
-1.18096e-05,0.04,0.06
-1.18086e-05,0.04,0.1
-1.18076e-05,0.08,0.1
-1.18066e-05,0.08,0.1
-1.18056e-05,0.12,0.06
-1.18046e-05,0.08,0.02
-1.18036e-05,0.08,-0.02
-1.18026e-05,0.04,-0.02
-1.18016e-05,0.04,-0.06
-1.18006e-05,0.04,-0.02
-1.17996e-05,0.04,0.02
-1.17986e-05,0.04,0.06
-1.17976e-05,0.08,0.1
-1.17966e-05,0.08,0.1
-1.17956e-05,0.12,0.1
-1.17946e-05,0.08,0.06
-1.17936e-05,0.08,-0.02
-1.17926e-05,0.04,-0.02
-1.17916e-05,0.04,0.02
-1.17906e-05,0.04,0.02
-1.17896e-05,0.04,0.06
-1.17886e-05,0.04,0.06
-1.17876e-05,0.08,0.06
-1.17866e-05,0.08,0.1
-1.17856e-05,0.08,0.06
-1.17846e-05,0.08,0.06
-1.17836e-05,0.04,0.02
-1.17826e-05,0.04,-0.02
-1.17816e-05,0.04,-0.02
-1.17806e-05,0.08,0.02
-1.17796e-05,0.08,0.02
-1.17786e-05,0.08,0.06
-1.17776e-05,0.08,0.02
-1.17766e-05,0.04,0.02
-1.17756e-05,0.04,0.02
-1.17746e-05,0.04,0.02
-1.17736e-05,0.08,0.02
-1.17726e-05,0.04,0.02
-1.17716e-05,0.08,0.02
-1.17706e-05,0.08,0.06
-1.17696e-05,0.08,0.02
